id,date,kind,amount_cents,merchant,category,account_id,city,method,recurring,description
TX-010344,2026-05-18,expense,3755,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010345,2026-05-18,expense,4331,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010346,2026-05-18,expense,1116,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010347,2026-05-18,expense,5607,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010348,2026-05-18,expense,2048,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010349,2026-05-18,expense,873,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010350,2026-05-18,expense,1521,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010351,2026-05-18,expense,3138,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010352,2026-05-18,expense,3568,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010353,2026-05-19,expense,397,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010354,2026-05-19,expense,7035,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010355,2026-05-19,expense,5182,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010356,2026-05-19,expense,1929,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010357,2026-05-19,expense,1543,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010358,2026-05-19,expense,553,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010359,2026-05-19,expense,3578,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010360,2026-05-19,expense,2323,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010361,2026-05-19,expense,2214,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010362,2026-05-19,expense,2472,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010363,2026-05-19,expense,6428,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010364,2026-05-19,expense,2503,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010142,2026-05-20,expense,59900,Gimnasio Activo,Salud,checking,Monterrey,SPEI,1,Salud · Gimnasio Activo
TX-010365,2026-05-20,expense,2116,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010366,2026-05-20,expense,5875,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010367,2026-05-20,expense,1224,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010368,2026-05-20,expense,6920,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010369,2026-05-20,expense,562,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010370,2026-05-20,expense,3374,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010371,2026-05-20,expense,2659,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010372,2026-05-20,expense,3482,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010373,2026-05-20,expense,4778,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010374,2026-05-20,expense,3590,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010375,2026-05-20,expense,2021,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010376,2026-05-20,expense,4034,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010377,2026-05-20,expense,1813,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010378,2026-05-20,expense,3317,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010379,2026-05-21,expense,2362,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010380,2026-05-21,expense,1227,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010381,2026-05-21,expense,5112,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010382,2026-05-21,expense,8635,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010383,2026-05-21,expense,1832,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010384,2026-05-21,expense,3834,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010385,2026-05-21,expense,1834,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010386,2026-05-21,expense,2306,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010387,2026-05-21,expense,8370,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010388,2026-05-21,expense,1600,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010133,2026-05-22,income,1079500,Estudio Horizonte · proyecto,Freelance,checking,Monterrey,SPEI,0,Freelance · Estudio Horizonte · proyecto
TX-010389,2026-05-22,expense,3503,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010390,2026-05-22,expense,1962,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010391,2026-05-22,expense,3388,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010392,2026-05-22,expense,6639,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010393,2026-05-22,expense,3922,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010394,2026-05-22,expense,3077,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010395,2026-05-22,expense,4612,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010396,2026-05-22,expense,3309,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010397,2026-05-22,expense,1737,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010398,2026-05-23,expense,1687,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010399,2026-05-23,expense,8313,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010400,2026-05-23,expense,3244,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010401,2026-05-23,expense,723,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010402,2026-05-23,expense,1530,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010403,2026-05-23,expense,5719,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010404,2026-05-23,expense,2654,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010405,2026-05-23,expense,7745,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010406,2026-05-23,expense,3170,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010407,2026-05-23,expense,798,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010408,2026-05-23,expense,2316,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010409,2026-05-24,expense,3478,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010410,2026-05-24,expense,4944,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010411,2026-05-24,expense,2256,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010412,2026-05-24,expense,5657,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010413,2026-05-24,expense,2116,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010414,2026-05-24,expense,2844,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010415,2026-05-24,expense,3660,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010416,2026-05-24,expense,3983,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010417,2026-05-24,expense,2733,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010144,2026-05-25,expense,180000,Tarjeta Clásica · pago,Créditos,checking,Monterrey,SPEI,1,Créditos · Tarjeta Clásica · pago
TX-010418,2026-05-25,expense,3062,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010419,2026-05-25,expense,6978,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010420,2026-05-25,expense,6693,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010421,2026-05-25,expense,7044,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010422,2026-05-25,expense,3199,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010423,2026-05-25,expense,2180,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010424,2026-05-25,expense,725,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010425,2026-05-25,expense,1128,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010426,2026-05-25,expense,4126,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010427,2026-05-25,expense,1807,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010428,2026-05-25,expense,4274,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010429,2026-05-25,expense,1517,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010430,2026-05-25,expense,5045,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010431,2026-05-26,expense,1133,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010432,2026-05-26,expense,3023,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010433,2026-05-26,expense,3720,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010434,2026-05-26,expense,7473,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010435,2026-05-26,expense,3848,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010436,2026-05-26,expense,8205,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010437,2026-05-26,expense,4096,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010438,2026-05-26,expense,4320,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010439,2026-05-26,expense,1197,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010440,2026-05-26,expense,3000,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010441,2026-05-27,expense,4483,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010442,2026-05-27,expense,724,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010443,2026-05-27,expense,1012,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010444,2026-05-27,expense,2578,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010445,2026-05-27,expense,2682,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010446,2026-05-27,expense,3868,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010447,2026-05-27,expense,1607,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010448,2026-05-27,expense,2060,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010449,2026-05-27,expense,3921,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010132,2026-05-28,income,1920000,Norte Digital · nómina,Nómina,checking,Monterrey,SPEI,1,Nómina · Norte Digital · nómina
TX-010450,2026-05-28,expense,513,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010451,2026-05-28,expense,5077,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010452,2026-05-28,expense,4919,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010453,2026-05-28,expense,1304,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010454,2026-05-28,expense,3519,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010455,2026-05-28,expense,4783,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010456,2026-05-28,expense,3503,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010457,2026-05-28,expense,7899,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010458,2026-05-28,expense,2639,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010459,2026-05-29,expense,4441,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010460,2026-05-29,expense,5632,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010461,2026-05-29,expense,3192,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010462,2026-05-29,expense,3560,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010463,2026-05-29,expense,4347,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010464,2026-05-29,expense,2771,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010465,2026-05-29,expense,4106,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010466,2026-05-29,expense,3618,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010467,2026-05-29,expense,1186,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010468,2026-05-29,expense,2042,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010469,2026-05-29,expense,5451,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010470,2026-05-29,expense,3119,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010471,2026-05-29,expense,714,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010472,2026-05-29,expense,2844,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010473,2026-05-30,expense,3025,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010474,2026-05-30,expense,6800,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010475,2026-05-30,expense,942,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010476,2026-05-30,expense,2927,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010477,2026-05-30,expense,6276,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010478,2026-05-30,expense,6376,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010479,2026-05-30,expense,3252,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010480,2026-05-30,expense,1125,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010481,2026-05-30,expense,3577,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010482,2026-05-30,expense,2621,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010483,2026-05-31,expense,5055,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010484,2026-05-31,expense,1174,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010485,2026-05-31,expense,5388,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010486,2026-05-31,expense,1718,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010487,2026-05-31,expense,4041,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010488,2026-05-31,expense,1344,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010489,2026-05-31,expense,456,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010490,2026-05-31,expense,1781,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-010491,2026-05-31,expense,881,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010492,2026-05-31,expense,4070,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010493,2026-05-31,expense,4112,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010494,2026-05-31,expense,4919,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010495,2026-05-31,expense,2599,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010496,2026-05-31,expense,1949,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010501,2026-06-01,expense,880000,Residencial Encino,Vivienda,checking,Monterrey,SPEI,1,Vivienda · Residencial Encino
TX-010512,2026-06-01,expense,3180,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010513,2026-06-01,expense,3686,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010514,2026-06-01,expense,6829,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010515,2026-06-01,expense,3820,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010516,2026-06-01,expense,474,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010517,2026-06-01,expense,2185,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010518,2026-06-01,expense,4833,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010519,2026-06-01,expense,5234,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010520,2026-06-01,expense,4941,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010521,2026-06-01,expense,4928,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010522,2026-06-01,expense,4799,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010523,2026-06-02,expense,4224,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010524,2026-06-02,expense,1241,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010525,2026-06-02,expense,2712,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010526,2026-06-02,expense,1212,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010527,2026-06-02,expense,1209,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010528,2026-06-02,expense,4314,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-010529,2026-06-02,expense,3249,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010530,2026-06-02,expense,2643,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010531,2026-06-02,expense,4691,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010532,2026-06-02,expense,502,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010533,2026-06-03,expense,1886,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010534,2026-06-03,expense,762,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010535,2026-06-03,expense,1700,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-010536,2026-06-03,expense,522,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010537,2026-06-03,expense,3519,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010538,2026-06-03,expense,7453,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010539,2026-06-03,expense,2575,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-010540,2026-06-03,expense,4154,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010541,2026-06-03,expense,1345,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-010542,2026-06-03,expense,410,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-010502,2026-06-04,expense,54900,Internet Hogar,Servicios,checking,Monterrey,SPEI,1,Servicios · Internet Hogar
TX-010543,2026-06-04,expense,2756,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-010544,2026-06-04,expense,1871,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010545,2026-06-04,expense,4466,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010546,2026-06-04,expense,3740,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010547,2026-06-04,expense,1151,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-010548,2026-06-04,expense,1669,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010549,2026-06-04,expense,7102,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010550,2026-06-04,expense,1162,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010551,2026-06-04,expense,3412,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-010552,2026-06-04,expense,965,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010553,2026-06-04,expense,3001,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-010554,2026-06-04,expense,3459,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-010555,2026-06-04,expense,1572,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-010510,2026-06-05,expense,210000,Crédito Personal · cuota,Créditos,checking,Monterrey,SPEI,1,Créditos · Crédito Personal · cuota
TX-010556,2026-06-05,expense,2834,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
